"Date","Price","Open","High","Low","Vol.","Change %"
"24-05-2023","60,730.00","60,920.00","60,920.00","60,465.00","0.01K","0.24%"
"23-05-2023","60,582.00","60,543.00","60,887.00","60,428.00","0.01K","-0.59%"
"22-05-2023","60,940.00","60,878.00","61,029.00","60,878.00","0.01K","0.63%"
"19-05-2023","60,559.00","60,559.00","60,559.00","60,559.00","","0.00%"
"18-05-2023","60,559.00","60,734.00","60,734.00","60,442.00","0.00K","-1.56%"
"17-05-2023","61,516.00","61,516.00","61,516.00","61,516.00","","0.00%"
"16-05-2023","61,516.00","61,550.00","61,564.00","61,386.00","0.00K","-0.08%"
"15-05-2023","61,567.00","61,599.00","61,599.00","61,534.00","0.00K","0.12%"
"12-05-2023","61,494.00","61,494.00","61,494.00","61,494.00","0.00K","-1.00%"
"11-05-2023","62,117.00","62,117.00","62,117.00","62,117.00","","0.16%"
"10-05-2023","62,020.00","62,020.00","62,020.00","62,020.00","","0.00%"
"09-05-2023","62,020.00","62,020.00","62,020.00","62,020.00","0.00K","0.79%"
"08-05-2023","61,534.00","61,534.00","61,534.00","61,534.00","","-1.39%"
"05-05-2023","62,401.00","62,401.00","62,401.00","62,401.00","","0.88%"
"04-05-2023","61,855.00","61,855.00","61,855.00","61,855.00","","0.61%"
"03-05-2023","61,477.00","61,477.00","61,477.00","61,477.00","","1.41%"
"02-05-2023","60,622.00","60,622.00","60,622.00","60,622.00","","-0.11%"
"01-05-2023","60,691.00","60,691.00","60,691.00","60,691.00","","-0.12%"
"28-04-2023","60,761.00","60,761.00","60,761.00","60,761.00","","0.03%"
"27-04-2023","60,740.00","60,740.00","60,740.00","60,740.00","","-0.44%"
"26-04-2023","61,009.00","61,009.00","61,009.00","61,009.00","","0.32%"
"25-04-2023","60,814.00","60,814.00","60,814.00","60,814.00","","0.16%"
"24-04-2023","60,719.00","60,719.00","60,719.00","60,719.00","","-1.25%"
"21-04-2023","61,487.00","61,487.00","61,487.00","61,487.00","","0.44%"
"20-04-2023","61,217.00","61,217.00","61,217.00","61,217.00","","-0.45%"
"19-04-2023","61,494.00","61,494.00","61,494.00","61,494.00","","0.63%"
"18-04-2023","61,111.00","61,111.00","61,111.00","61,111.00","","-0.27%"
"17-04-2023","61,274.00","61,274.00","61,274.00","61,274.00","","-1.42%"
"14-04-2023","62,155.00","62,155.00","62,155.00","62,155.00","","1.14%"
"13-04-2023","61,457.00","61,457.00","61,457.00","61,457.00","","0.00%"
"12-04-2023","61,454.00","61,454.00","61,454.00","61,454.00","","0.76%"
"11-04-2023","60,992.00","60,992.00","60,992.00","60,992.00","","-0.60%"
"10-04-2023","61,358.00","61,358.00","61,358.00","61,358.00","","-0.60%"
"06-04-2023","61,730.00","61,730.00","61,730.00","61,730.00","","0.72%"
"05-04-2023","61,286.00","61,467.00","61,616.00","61,010.00","0.34K","-0.32%"
"04-04-2023","61,480.00","60,334.00","61,583.00","60,310.00","0.30K","1.75%"
"03-04-2023","60,424.00","59,519.00","60,580.00","59,519.00","0.33K","0.48%"
"31-03-2023","60,133.00","60,200.00","60,482.00","59,990.00","0.12K","-0.16%"
"30-03-2023","60,231.00","59,953.00","60,288.00","59,817.00","0.02K","0.56%"
"29-03-2023","59,898.00","59,900.00","60,045.00","59,780.00","0.05K","-0.03%"
"28-03-2023","59,918.00","59,636.00","60,099.00","59,560.00","0.02K","0.51%"
"27-03-2023","59,614.00","60,069.00","60,069.00","59,500.00","0.05K","-1.75%"
"24-03-2023","60,678.00","60,550.00","60,940.00","60,450.00","0.02K","0.74%"
"23-03-2023","60,233.00","60,206.00","60,282.00","60,160.00","0.01K","0.37%"
"22-03-2023","60,011.00","60,011.00","60,011.00","60,011.00","","0.00%"
"21-03-2023","60,011.00","60,733.00","60,733.00","59,500.00","0.02K","-0.78%"
"20-03-2023","60,482.00","60,284.00","60,828.00","60,284.00","0.01K","1.47%"
"17-03-2023","59,604.00","59,191.00","60,072.00","59,151.00","0.02K","1.14%"
"16-03-2023","58,932.00","59,009.00","59,009.00","58,885.00","0.00K","-0.27%"
"15-03-2023","59,091.00","58,907.00","59,210.00","58,907.00","0.00K","1.76%"
"14-03-2023","58,070.00","58,070.00","58,070.00","58,070.00","","0.00%"
"13-03-2023","58,070.00","58,070.00","58,070.00","58,070.00","0.00K","3.87%"
"10-03-2023","55,909.00","55,909.00","55,909.00","55,909.00","","0.00%"
"09-03-2023","55,909.00","55,767.00","56,050.00","55,767.00","0.00K","0.20%"
"08-03-2023","55,800.00","55,799.00","55,800.00","55,799.00","0.00K","-1.28%"
"07-03-2023","56,524.00","56,524.00","56,524.00","56,524.00","","2.26%"
"06-03-2023","55,275.00","55,275.00","55,275.00","55,275.00","","0.00%"
"03-03-2023","55,275.00","55,275.00","55,275.00","55,275.00","0.00K","-2.22%"
"02-03-2023","56,532.00","56,532.00","56,532.00","56,532.00","","0.19%"
"01-03-2023","56,424.00","56,424.00","56,424.00","56,424.00","","0.45%"
"28-02-2023","56,172.00","56,172.00","56,172.00","56,172.00","","-0.04%"
"27-02-2023","56,195.00","56,195.00","56,195.00","56,195.00","","-0.20%"
"24-02-2023","56,307.00","56,307.00","56,307.00","56,307.00","","-0.84%"
"23-02-2023","56,783.00","56,783.00","56,783.00","56,783.00","","-0.06%"
"22-02-2023","56,816.00","56,816.00","56,816.00","56,816.00","","-0.24%"
"21-02-2023","56,954.00","56,954.00","56,954.00","56,954.00","","-0.05%"
"20-02-2023","56,981.00","56,981.00","56,981.00","56,981.00","","0.09%"
"17-02-2023","56,932.00","56,932.00","56,932.00","56,932.00","","0.27%"
"16-02-2023","56,778.00","56,778.00","56,778.00","56,778.00","","-1.07%"
"15-02-2023","57,390.00","57,390.00","57,390.00","57,390.00","","0.44%"
"14-02-2023","57,141.00","57,141.00","57,141.00","57,141.00","","-0.46%"
"13-02-2023","57,403.00","57,403.00","57,403.00","57,403.00","","-0.11%"
"10-02-2023","57,468.00","57,468.00","57,468.00","57,468.00","","-0.58%"
"09-02-2023","57,802.00","57,802.00","57,802.00","57,802.00","","-0.09%"
"08-02-2023","57,852.00","57,852.00","57,852.00","57,852.00","","0.55%"
"07-02-2023","57,538.00","57,538.00","57,538.00","57,538.00","","0.63%"
"06-02-2023","57,178.00","57,178.00","57,178.00","57,178.00","","0.52%"
"03-02-2023","56,884.00","58,230.00","58,241.00","56,850.00","0.71K","-1.97%"
"02-02-2023","58,025.00","58,842.00","59,218.00","57,985.00","0.64K","-0.20%"
"01-02-2023","58,139.00","57,452.00","58,276.00","57,433.00","0.50K","1.13%"
"31-01-2023","57,487.00","57,223.00","57,498.00","56,810.00","0.87K","0.45%"
"30-01-2023","57,231.00","57,470.00","57,644.00","57,000.00","2.81K","-0.38%"
"27-01-2023","57,449.00","57,545.00","57,545.00","57,084.00","0.67K","-0.23%"
"25-01-2023","57,580.00","57,691.00","57,691.00","57,531.00","0.01K","-0.12%"
"24-01-2023","57,650.00","57,598.00","57,786.00","57,500.00","0.01K","0.66%"
"23-01-2023","57,270.00","57,360.00","57,360.00","57,180.00","0.00K","-0.43%"
"20-01-2023","57,518.00","57,480.00","57,555.00","57,480.00","0.00K","0.73%"
"19-01-2023","57,102.00","57,102.00","57,102.00","57,102.00","","-0.24%"
"18-01-2023","57,240.00","57,240.00","57,240.00","57,240.00","","-0.02%"
"17-01-2023","57,249.00","57,249.00","57,249.00","57,249.00","","0.00%"
"16-01-2023","57,249.00","57,249.00","57,249.00","57,249.00","0.00K","0.54%"
"13-01-2023","56,940.00","56,940.00","56,940.00","56,940.00","0.00K","0.60%"
"12-01-2023","56,601.00","56,601.00","56,601.00","56,601.00","","0.04%"
"11-01-2023","56,579.00","56,579.00","56,579.00","56,579.00","","0.00%"
"10-01-2023","56,579.00","56,534.00","56,650.00","56,534.00","0.00K","-0.11%"
"09-01-2023","56,639.00","56,639.00","56,639.00","56,639.00","","0.83%"
"06-01-2023","56,174.00","56,174.00","56,174.00","56,174.00","","-0.54%"
"05-01-2023","56,480.00","56,480.00","56,480.00","56,480.00","","0.00%"
"04-01-2023","56,480.00","56,480.00","56,480.00","56,480.00","0.00K","0.29%"
"03-01-2023","56,318.00","56,280.00","56,355.00","56,280.00","0.00K","0.90%"
"02-01-2023","55,815.00","55,815.00","55,815.00","55,815.00","","0.05%"
"30-12-2022","55,789.00","55,789.00","55,789.00","55,789.00","","0.68%"
"29-12-2022","55,411.00","55,411.00","55,411.00","55,411.00","","-0.57%"
"28-12-2022","55,729.00","55,729.00","55,729.00","55,729.00","","0.74%"
"27-12-2022","55,317.00","55,317.00","55,317.00","55,317.00","","0.12%"
"26-12-2022","55,252.00","55,252.00","55,252.00","55,252.00","","0.14%"
"23-12-2022","55,177.00","55,177.00","55,177.00","55,177.00","","-0.99%"
"22-12-2022","55,731.00","55,731.00","55,731.00","55,731.00","","0.29%"
"21-12-2022","55,572.00","55,572.00","55,572.00","55,572.00","","1.29%"
"20-12-2022","54,866.00","54,866.00","54,866.00","54,866.00","","-0.17%"
"19-12-2022","54,960.00","54,960.00","54,960.00","54,960.00","","0.26%"
"16-12-2022","54,819.00","54,819.00","54,819.00","54,819.00","","-0.99%"
"15-12-2022","55,368.00","55,368.00","55,368.00","55,368.00","","-0.05%"
"14-12-2022","55,397.00","55,397.00","55,397.00","55,397.00","","0.89%"
"13-12-2022","54,908.00","54,908.00","54,908.00","54,908.00","","-0.08%"
"12-12-2022","54,951.00","54,951.00","54,951.00","54,951.00","","0.34%"
"09-12-2022","54,765.00","54,765.00","54,765.00","54,765.00","","0.50%"
"08-12-2022","54,492.00","54,492.00","54,492.00","54,492.00","","0.00%"
"07-12-2022","54,492.00","54,492.00","54,492.00","54,492.00","0.00K","0.45%"
"06-12-2022","54,247.00","54,247.00","54,247.00","54,247.00","","0.69%"
"05-12-2022","53,876.00","54,361.00","54,573.00","53,844.00","0.28K","-0.55%"
"02-12-2022","54,176.00","54,136.00","54,339.00","53,960.00","0.42K","-0.15%"
"01-12-2022","54,255.00","53,603.00","54,300.00","53,603.00","0.29K","1.72%"
"30-11-2022","53,340.00","53,448.00","53,573.00","53,314.00","0.07K","-0.13%"
"29-11-2022","53,411.00","53,365.00","53,600.00","53,365.00","0.07K","0.32%"
"28-11-2022","53,242.00","53,377.00","53,705.00","53,179.00","0.07K","-0.19%"
"25-11-2022","53,346.00","53,500.00","53,546.00","53,277.00","0.05K","-0.48%"
"24-11-2022","53,604.00","53,547.00","53,611.00","53,422.00","0.06K","1.02%"
"23-11-2022","53,064.00","52,989.00","53,225.00","52,833.00","0.06K","-0.17%"
"22-11-2022","53,153.00","53,180.00","53,250.00","53,000.00","0.02K","0.31%"
"21-11-2022","52,987.00","53,221.00","53,221.00","52,900.00","0.02K","-1.24%"
"18-11-2022","53,654.00","53,654.00","53,654.00","53,654.00","","0.00%"
"17-11-2022","53,654.00","53,666.00","53,666.00","53,642.00","0.00K","-0.51%"
"16-11-2022","53,928.00","53,940.00","53,940.00","53,915.00","0.00K","0.57%"
"15-11-2022","53,620.00","53,600.00","53,639.00","53,600.00","0.00K","0.58%"
"14-11-2022","53,313.00","53,193.00","53,433.00","53,193.00","0.00K","0.69%"
"11-11-2022","52,950.00","52,940.00","53,000.00","52,924.00","0.00K","0.94%"
"10-11-2022","52,456.00","52,345.00","52,671.00","52,345.00","0.01K","0.65%"
"09-11-2022","52,116.00","52,100.00","52,198.00","52,030.00","0.02K","-0.16%"
"08-11-2022","52,199.00","52,199.00","52,199.00","52,199.00","0.01K","2.50%"
"07-11-2022","50,926.00","50,926.00","50,926.00","50,926.00","","0.00%"
"04-11-2022","50,926.00","50,926.00","50,926.00","50,926.00","0.00K","-0.57%"
"03-11-2022","51,219.00","51,219.00","51,219.00","51,219.00","","0.48%"
"02-11-2022","50,975.00","50,975.00","50,975.00","50,975.00","","0.19%"
"01-11-2022","50,879.00","50,879.00","50,879.00","50,879.00","","0.00%"
"31-10-2022","50,879.00","50,870.00","50,960.00","50,815.00","0.01K","-0.73%"
"28-10-2022","51,252.00","51,252.00","51,252.00","51,252.00","","0.00%"
"27-10-2022","51,252.00","51,199.00","51,336.00","51,199.00","0.03K","0.08%"
"26-10-2022","51,211.00","51,245.00","51,245.00","51,199.00","0.02K","-0.04%"
"25-10-2022","51,232.00","51,199.00","51,249.00","51,101.00","0.02K","1.04%"
"24-10-2022","50,703.00","50,703.00","50,703.00","50,703.00","","0.00%"
"21-10-2022","50,703.00","50,501.00","50,741.00","50,490.00","0.02K","-0.38%"
"20-10-2022","50,898.00","50,892.00","50,905.00","50,892.00","0.00K","-0.27%"
"19-10-2022","51,036.00","51,015.00","51,050.00","51,015.00","0.01K","-0.18%"
"18-10-2022","51,128.00","51,128.00","51,128.00","51,128.00","","0.00%"
"17-10-2022","51,128.00","50,994.00","51,150.00","50,994.00","0.01K","0.27%"
"14-10-2022","50,988.00","51,429.00","51,439.00","50,970.00","0.04K","-0.66%"
"13-10-2022","51,325.00","51,430.00","51,430.00","51,320.00","0.05K","-0.47%"
"12-10-2022","51,567.00","51,567.00","51,567.00","51,567.00","","0.00%"
"11-10-2022","51,567.00","51,501.00","51,698.00","51,501.00","0.00K","-1.02%"
"10-10-2022","52,101.00","52,101.00","52,101.00","52,101.00","0.01K","-0.64%"
"07-10-2022","52,437.00","52,437.00","52,437.00","52,437.00","","0.68%"
"06-10-2022","52,083.00","52,083.00","52,083.00","52,083.00","","0.42%"
"05-10-2022","51,863.00","51,740.00","51,889.00","51,590.00","0.10K","-0.32%"
"04-10-2022","52,031.00","51,493.00","52,190.00","51,395.00","0.24K","1.30%"
"03-10-2022","51,365.00","50,550.00","51,401.00","50,550.00","0.20K","1.82%"
"30-09-2022","50,445.00","50,455.00","50,786.00","50,420.00","0.17K","0.04%"
"29-09-2022","50,424.00","50,351.00","50,506.00","50,137.00","0.16K","0.11%"
"28-09-2022","50,367.00","49,676.00","50,475.00","49,449.00","0.19K","1.23%"
"27-09-2022","49,756.00","49,593.00","49,869.00","49,593.00","0.03K","0.27%"
"26-09-2022","49,621.00","49,862.00","50,121.00","49,451.00","0.06K","-1.23%"
"23-09-2022","50,238.00","50,507.00","50,511.00","49,800.00","0.01K","-0.72%"
"22-09-2022","50,604.00","49,951.00","50,630.00","49,951.00","0.06K","2.06%"
"21-09-2022","49,585.00","49,585.00","49,585.00","49,585.00","","-0.38%"
"20-09-2022","49,772.00","49,772.00","49,772.00","49,772.00","","-0.15%"
"19-09-2022","49,848.00","49,848.00","49,848.00","49,848.00","","0.14%"
"16-09-2022","49,776.00","49,776.00","49,776.00","49,776.00","","-1.46%"
"15-09-2022","50,513.00","50,513.00","50,513.00","50,513.00","","-0.37%"
"14-09-2022","50,699.00","50,699.00","50,699.00","50,699.00","","-0.95%"
"13-09-2022","51,186.00","51,186.00","51,186.00","51,186.00","","0.38%"
"12-09-2022","50,990.00","50,990.00","50,990.00","50,990.00","","0.00%"
"09-09-2022","50,990.00","50,990.00","50,990.00","50,990.00","0.00K","-0.05%"
"08-09-2022","51,015.00","51,015.00","51,015.00","51,015.00","","0.47%"
"07-09-2022","50,774.00","50,774.00","50,774.00","50,774.00","","-0.38%"
"06-09-2022","50,966.00","50,966.00","50,966.00","50,966.00","","-0.23%"
"05-09-2022","51,083.00","51,083.00","51,083.00","51,083.00","","0.00%"
"02-09-2022","51,083.00","50,639.00","51,618.00","50,639.00","0.00K","0.01%"
"01-09-2022","51,078.00","51,078.00","51,078.00","51,078.00","","-0.30%"
"31-08-2022","51,230.00","51,230.00","51,230.00","51,230.00","","-1.12%"
"30-08-2022","51,811.00","51,811.00","51,811.00","51,811.00","","0.19%"
"29-08-2022","51,714.00","51,714.00","51,714.00","51,714.00","","-0.90%"
"26-08-2022","52,184.00","52,184.00","52,184.00","52,184.00","","0.37%"
"25-08-2022","51,994.00","51,994.00","51,994.00","51,994.00","","0.08%"
"24-08-2022","51,952.00","51,952.00","51,952.00","51,952.00","","0.60%"
"23-08-2022","51,643.00","51,643.00","51,643.00","51,643.00","","-0.67%"
"22-08-2022","51,992.00","51,992.00","51,992.00","51,992.00","","-0.15%"
"19-08-2022","52,071.00","52,071.00","52,071.00","52,071.00","","0.07%"
"18-08-2022","52,032.00","52,032.00","52,032.00","52,032.00","","-0.59%"
"17-08-2022","52,342.00","52,342.00","52,342.00","52,342.00","","-1.26%"
"16-08-2022","53,009.00","53,009.00","53,009.00","53,009.00","","0.36%"
"12-08-2022","52,818.00","52,818.00","52,818.00","52,818.00","","0.05%"
"11-08-2022","52,790.00","52,790.00","52,790.00","52,790.00","","-0.41%"
"10-08-2022","53,008.00","53,008.00","53,008.00","53,008.00","","0.37%"
"09-08-2022","52,815.00","52,815.00","52,815.00","52,815.00","","0.77%"
"08-08-2022","52,409.00","52,409.00","52,409.00","52,409.00","","0.51%"
"05-08-2022","52,144.00","52,343.00","52,455.00","51,936.00","0.62K","-0.55%"
"04-08-2022","52,433.00","51,955.00","52,469.00","51,955.00","0.73K","1.54%"
"03-08-2022","51,636.00","51,556.00","51,924.00","51,538.00","0.33K","-0.05%"
"02-08-2022","51,664.00","51,910.00","51,991.00","51,611.00","0.40K","-0.27%"
"01-08-2022","51,806.00","51,609.00","51,997.00","51,523.00","0.43K","-0.15%"
"29-07-2022","51,885.00","51,741.00","51,915.00","51,567.00","0.39K","0.35%"
"28-07-2022","51,705.00","51,227.00","51,999.00","51,227.00","0.28K","1.53%"
"27-07-2022","50,927.00","50,748.00","51,020.00","50,719.00","0.15K","0.01%"
"26-07-2022","50,923.00","50,869.00","50,988.00","50,859.00","0.07K","-0.04%"
"25-07-2022","50,942.00","50,987.00","51,055.00","50,890.00","0.01K","-0.25%"
"22-07-2022","51,072.00","51,095.00","51,095.00","51,060.00","0.00K","1.53%"
"21-07-2022","50,300.00","50,244.00","50,788.00","50,210.00","0.01K","-0.76%"
"20-07-2022","50,685.00","50,685.00","50,694.00","50,675.00","0.00K","-0.25%"
"19-07-2022","50,813.00","50,813.00","50,813.00","50,813.00","","0.48%"
"18-07-2022","50,569.00","50,569.00","50,569.00","50,569.00","","-0.86%"
"15-07-2022","51,008.00","51,008.00","51,008.00","51,008.00","","0.00%"
"14-07-2022","51,008.00","51,006.00","51,010.00","51,006.00","0.00K","-0.19%"
"13-07-2022","51,106.00","51,150.00","51,150.00","50,910.00","0.01K","-0.20%"
"12-07-2022","51,208.00","51,208.00","51,208.00","51,208.00","","0.13%"
"11-07-2022","51,142.00","51,142.00","51,142.00","51,142.00","","0.00%"
"08-07-2022","51,142.00","51,180.00","51,180.00","51,092.00","0.00K","-0.50%"
"07-07-2022","51,400.00","51,400.00","51,400.00","51,400.00","","0.00%"
"06-07-2022","51,400.00","51,400.00","51,400.00","51,400.00","0.00K","-1.76%"
"05-07-2022","52,321.00","52,633.00","52,780.00","51,900.00","0.01K","0.62%"
"04-07-2022","52,000.00","52,000.00","52,000.00","52,000.00","0.00K","0.49%"
"01-07-2022","51,749.00","51,749.00","51,749.00","51,749.00","0.00K","0.99%"
"30-06-2022","51,243.00","51,243.00","51,243.00","51,243.00","","-0.22%"
"29-06-2022","51,358.00","51,358.00","51,358.00","51,358.00","","0.29%"
"28-06-2022","51,207.00","51,207.00","51,207.00","51,207.00","","0.24%"
"27-06-2022","51,085.00","51,085.00","51,085.00","51,085.00","","-0.01%"
"24-06-2022","51,092.00","51,092.00","51,092.00","51,092.00","","-0.48%"
"23-06-2022","51,338.00","51,338.00","51,338.00","51,338.00","","0.16%"
"22-06-2022","51,254.00","51,254.00","51,254.00","51,254.00","","0.00%"
"21-06-2022","51,255.00","51,255.00","51,255.00","51,255.00","","-0.13%"
"20-06-2022","51,324.00","51,324.00","51,324.00","51,324.00","","-0.33%"
"17-06-2022","51,496.00","51,496.00","51,496.00","51,496.00","","1.01%"
"16-06-2022","50,980.00","50,980.00","50,980.00","50,980.00","","0.51%"
"15-06-2022","50,723.00","50,723.00","50,723.00","50,723.00","","-0.80%"
"14-06-2022","51,134.00","51,134.00","51,134.00","51,134.00","","-1.97%"
"13-06-2022","52,159.00","52,159.00","52,159.00","52,159.00","","1.30%"
"10-06-2022","51,489.00","51,489.00","51,489.00","51,489.00","","-0.16%"
"09-06-2022","51,571.00","51,571.00","51,571.00","51,571.00","","0.19%"
"08-06-2022","51,472.00","51,472.00","51,472.00","51,472.00","","0.19%"
"07-06-2022","51,372.00","51,372.00","51,372.00","51,372.00","","-0.25%"
"06-06-2022","51,502.00","51,502.00","51,502.00","51,502.00","","0.52%"
"03-06-2022","51,236.00","51,579.00","51,629.00","51,209.00","0.20K","-0.54%"
"02-06-2022","51,516.00","51,040.00","51,565.00","51,040.00","0.27K","0.81%"
"01-06-2022","51,104.00","50,839.00","51,139.00","50,627.00","0.38K","0.09%"
"31-05-2022","51,060.00","51,232.00","51,326.00","50,957.00","0.15K","-0.43%"
"30-05-2022","51,281.00","51,340.00","51,406.00","51,045.00","0.18K","0.09%"
"27-05-2022","51,234.00","51,262.00","51,410.00","51,165.00","0.05K","0.23%"
"26-05-2022","51,118.00","51,118.00","51,118.00","51,118.00","0.00K","0.02%"
"25-05-2022","51,110.00","51,290.00","51,290.00","50,995.00","0.01K","-0.32%"
"24-05-2022","51,275.00","51,275.00","51,275.00","51,275.00","","0.13%"
"23-05-2022","51,210.00","51,210.00","51,210.00","51,210.00","","0.45%"
"20-05-2022","50,982.00","50,982.00","50,982.00","50,982.00","","0.84%"
"19-05-2022","50,558.00","50,558.00","50,558.00","50,558.00","","0.18%"
"18-05-2022","50,468.00","50,468.00","50,468.00","50,468.00","","-0.16%"
"17-05-2022","50,551.00","50,551.00","50,551.00","50,551.00","","0.57%"
"16-05-2022","50,264.00","50,264.00","50,264.00","50,264.00","","-0.75%"
"13-05-2022","50,644.00","50,644.00","50,644.00","50,644.00","","-1.38%"
"12-05-2022","51,355.00","51,355.00","51,355.00","51,355.00","","0.29%"
"11-05-2022","51,206.00","51,206.00","51,206.00","51,206.00","","-0.60%"
"10-05-2022","51,517.00","51,517.00","51,517.00","51,517.00","","-0.62%"
"09-05-2022","51,839.00","51,839.00","51,839.00","51,839.00","","0.87%"
